"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1600,1600,1585,1600,1550,1550,1550,1550,1450,1412.5,1495,1497.5,1750,1700,1600,1700,1600,1600,1625,1725,1550,1750,1650,1600,1600,1695
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,1195,1195,1195,1195,1195,1195,1150,1150,1150,1100,1100,1100,1100,1150,1150,1150,1185,1200,1200,1200,1200,1200,1200,1200,1250,1250,1250,1250,1275,1295,1250,1250,1250,1250,1295,1250,1250,1292.5,1295,1300,1295,1300,1300,1300,1350,1295,1300,1300,1300,1347.5,1350,1350,1350,1350,1295,1350,1350,1295,1300,1250,1300,1300,1350
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,895,937.5,895,875,875,899,850,850,850,850,850,850,850,850,850,850,845,800,825,825,850,850,875,895,895,895,895,895,875,875,850,850,850,850,850,850,850,850,870,850,875,850,850,850,850,872.5,884,895,895,900,895,895,895,900,899,899,900,925,925,925,932,935,925,925,945,950,950,975,975,980,970,990,995,950,990,955,975,950,995,1000,1025
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,3550,2952.5,2575,3000,3125,3175,3225,3330,3377.5,3400,3390,3650,3600,3695,3512.5,3490,3450,3500,3550,3597.5,3600,3600,3599,3452.5,3400,3300,3275,3295,3200,3400,3450,3337.5,3272.5,3300,3300,3239,3239.5,3175.5,3100,3100,3100,3208.5,3200,3153,3295,3300,3350,3400,3400,3350,3300,3267,3295,3300,3354.5,3350,3359,3400,3350,3295,3359,3350,3350,3377,3350,3350,3350,3300,3350,3325,3350,3412.5,3350,3295,3297.5,3200
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.5,4850,5500,5500,5000,4500,4600,4600,4675,4695,4350,4295,4425,4750
"Upper East Side","New York","NY","New York","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,3125,3095,3095,3067,2835,2800,2897.5,2950,2900,2850,2700,2675,2695,2795,2775,2950,2950,2945,2795,2797.5,2795,2845,2800,2847.5,2850,2872.5,2995,2995,2995,2895,3000,3000,2995,2995,2995,2995,2995,2995,2950,2950,2995,2950,2950,2995,2995,2995,2995,2995,2995,2995,2995,2995,2950,2950,2845,2845,2800,2900,2785,2850,2950,2872.5
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,950,950,950,900,950,982.5,950,925,925,900,900,900,900,900,900,950,950,900,900,947.5,950,925,900,900,900,900,925,950,950,945,949,950,950,949,950,950,950,950,950,950,995,995,975,995,995,995,997,995,995,1000,1000,1000,995,995,1027,1050,1000,1025,1000,1000,999,1050,1050,1050,1000,1050,1090,1050,1050,1050,1050,1050,1050,1050,1100
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",8,,,,,,1172.5,1250,1295,1250,1295,1242.5,1295,1299,1295,1250,1300,1295,1300,1295,1250,1275,1275,1250,1200,1200,1200,1250,1245,1250,1200,1200,1200,1200,1200,1199,1200,1199,1199,1200,1200,1195,1198,1225,1239,1249.5,1250,1250,1250,1250,1250,1250,1250,1250,1285,1296.5,1295,1280,1295,1300,1312.5,1350,1345,1350,1350,1350,1350,1395,1350,1330,1350,1350,1350,1375,1400,1350,1350,1395,1350,1300,1300,1350,1350,1350,1350,1377.5,1450
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",9,,1600,1662.5,1550,1722.5,1650,1587.5,1550,1472.5,1450,1472.5,1499.5,1450,1450,1395,1397.5,1400,1400,1362.5,1350,1295,1395,1395,1395,1395,1395,1350,1400,1400,1350,1345,1295,1295,1299,1295,1350,1300,1300,1350,1395,1377.5,1400,1350,1425,1450,1400,1450,1450,1400,1425,1450,1500,1500,1500,1500,1495,1500,1525,1612.5,1695,1700,1695,1600,1595,1595,1550,1500,1540,1550,1600,1700,1695,1650,1650,1650,1677.5,1595,1695,1650,1635,1500,1595,1562.5,1600,1695,1797.5
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",10,,,1190,1137.5,1172.5,1175,1149.5,1050,1049,1150,1185,1262.5,1200,1200,1195,1195,1195,1199,1195,1150,1100,1100,1150,1150,1150,1175,1195,1195,1162.5,1150,1195,1197.5,1200,1199,1195,1199,1200,1200,1195,1195,1195,1195,1150,1175,1150,1175,1195,1195,1195,1190,1195,1200,1250,1250,1250,1225,1245,1200,1200,1200,1250,1250,1250,1250,1250,1250,1282.5,1295,1295,1272.5,1290,1300,1295,1295,1282.5,1295,1295,1275,1292.5,1295,1295,1250,1295,1310,1370,1350
"Washington Heights","New York","NY","New York","New York",11,,,,,,,,,,,,,,,,,,,,,,1500,1500,1523,1525,1550,1600,1637.5,1595,1625,1575,1595,1595,1579.5,1550,1600,1595,1600,1650,1600,1700,1700,1675,1675,1675,1650,1700,1685,1685,1700,1700,1700,1700,1700,1700,1700,1700,1687.5,1675,1675,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1687.5,1700,1700,1687.5,1700,1700,1687.5,1700,1700,1700
"Astoria","New York","NY","New York","Queens",12,,,,,,,,,,,,,,,,,,,,,,1625,1795,1850,1850,1802.5,1800,1800,1800,1925,1962.5,2125,2200,2200,2200,2200,2200,2200,2200,2300,2400,2300,2300,2300,2395,2500,2350,2300,2300,2300,2200,2100,2222.5,2189.5,2250,2200,2297.5,2400,2400,2500,2472.5,2500,2400,2500,2500,2500,2450,2400,2387.5,2400,2300,2500,2500,2400,2400,2400,2500,2300,2550,2600,2350,2490,2400,2400,2200,2400
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",13,,,,,,,,,,,,900,950,999,1022.5,995,975,975,995,985,950,950,950,950,950,995,995,1000,1000,1000,1000,995,990,962.5,980,995,995,995,995,999,1037.5,1050,995,1025,1000,995,995,1000,1000,1000,1000,1075,1100,1095,1100,1095,1095,1095,1080,1095,1095,1095,1095,1122.5,1150,1100,1095,1100,1135,1099,1100,1150,1150,1175,1195,1150,1195,1150,1175,1165,1150,1150,1095,1146,1197.5,1250
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1872.5,1895,1800,1750,1750,1800,1895,1750,1795,1850,1850,1977.5,2100,2000,2100,1995,1995,2100,1997.5,1980,2100,2000,2195,2100,1995,1900,1925,1850,1800,1925,2000,1900,1977.5,1962.5,1950,1965,1995,2100,1900,1895,1890,1995,1750,1950,1850,1950
"Williamsburg","New York","NY","New York","Kings",15,,,,,,,,,,,,,,,,,,,,,,3465,3465,2950,2562.5,2600,2750,2800,2700,2700,2800,3250,3200,3000,3099.5,3220,3099,2900,2900,3200,3200,3250,3500,3500,3500,3000,2895,2800,2900,2965,2975,3000,3147.5,3500,3500,3300,3204,3195,3300,3300,3200,3200,3334.5,3250,3499.5,3400,3300,3350,3325,3250,3250,3300,3097.5,3195,3575,3500,3250,2972.5,3395,3300,3400,3650,3575,3195,3197.5,2924.5
"Bedford Stuyvesant","New York","NY","New York","Kings",16,,,,,,,,,,,,,,,,,,1600,1600,1650,1600,1600,1500,1500,1500,1500,1600,1650,1650,1697.5,1700,1742,1700,1700,1700,1750,1799,1800,1800,1992,2050,2100,2100,2150,2200,2075,2000,2050,2000,2000,2050,2150,2175,2349,2399.5,2395,2450,2500,2400,2370,2250,2350,2499,2500,2400,2450,2400,2400,2399,2475,2500,2462.5,2495,2400,2400,2500,2475,2495,2497.5,2400,2700,2550,2390,2400,2425,2497.5
"East Side","El Paso","TX","El Paso","El Paso",17,,,,,,,,,,,,,,1062.5,1125,1195,1062.5,1100,1045,1097.5,1100,1090,1000,1095,1075,1100,1195,1100,1112.5,1100,1100,1075,1047.5,1000,995,995,997,1000,1000,1000,1000,1000,1050,1000,1000,995,995,995,995,995,995,1050,1050,1000,1000,1000,1000,1037.5,1050,1025,1020,1050,1077.5,1075,1095,1100,1100,1075,1050,1037.5,1000,1020,1000,1050,1050,1025,1050,1095,1000,1000,1050,995,995,1000,1000,1050
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",18,,,,,,,,895,872.5,860,947.5,950,925,850,895,895,850,850,850,875,850,895,845,850,850,899.5,895,895,899,875,899,925,950,900,900,900,900,900,899.5,887,895,895,875,900,900,899,895,895,895,900,900,937.5,950,995,950,975,950,950,950,937.5,992.5,985,975,1005,995,950,950,997,1000,997,1075,1000,1050,1050,1093.5,1100,1090,1056,1050,1100,1010,995,1080,1091,1150,1138
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",19,,,,,,,,,,,,,997.5,1050,950,950,950,962.5,850,875,995,995,975,995,950,950,900,950,995,995,998.5,1000,995,963,995,998,1014,1025,1025,1025,995,995,950,962.5,950,950,950,997.5,1000,1050,1050,1050,1050,995,1000,1050,1050,1050,1050,1025,1000,995,1000,1000,1000,1000,1000,1000,1000,1035,995,995,1000,1125,1135,1175,1130,1150,1097.5,1100,1072.5,1150,1072.5,1150,1150,1097.5
"Harlem","New York","NY","New York","New York",20,,,,,,,,,,,,,,,,,,,,1650,1650,1795,1795,1800,1897.5,1795,1750,1750,1750,1775,1850,1800,1833,1800,1797.5,1775,1699,1739.5,1700,1850,1850,1797.5,1925,1926.5,1850,1875,1850,1938.5,1990,1925,1900,1999,1900,1950,2055,2055,2295,2075,2052.5,1950,2050,2052.5,2100,2300,2345,2200,2087.5,2100,2397,2396,2322.5,2255,2322.5,2347.5,2395,2100,2100,1950,2200,2055,2075,2190,2100,2195,2200,2200
"East Harlem","New York","NY","New York","New York",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2595,2750,2525,2550,2550,2800,2800,2700,2872.5,2895,2995,2650,2697.5,2800,2795,2697.5,2695,2800,2697.5,2800,2695,2712.5,2695,2872.5,2500,2712.5,2795,2797.5,2800,2800,2795,2800,2897.5,2800,2797.5,2750,2800,2872.5,2895,2900,2900,2900,2895,2900,2872.5,2900,2897.5,2872.5,2900,2795,2799,2795
"Bushwick","New York","NY","New York","Kings",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2399.5,2300,2400,2235,2300,2325,2400,2350,2275,2300,2300,2350,2400,2400,2500,2500,2500,2500,2500,2400,2400,2495,2500,2500,2550,2550,2599,2599,2600,2600,2800,2760,2750,2795,2700,2650,2550,2800,2525,2200,2487.5,2499.5,2500,2500,2500
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",23,2999,2995,2950,2795,3000,3000,2875,2800,2995,3000,3122.5,3000,2895,2800,2800,2800,2750,2800,2750,2672.5,2750,2500,2500,2500,2500,2600,2500,2600,2695,2600,2600,2575,2495,2250,2495,2500,2495,2495,2500,2500,2495,2350,2395,2400,2495,2500,2495,2450,2497.5,2450,2400,2600,2500,2550,2550,2650,2700,2700,2700,2700,2700,2700,2700,2700,2774.5,2900,2700,2700,2950,3000,3000,2950,3000,3200,2995,2700,2695,2795,2800,2600,2725,2812.5,2700,2900,2800,2800
"Enterprise","Las Vegas","NV","Las Vegas","Clark",24,,1297.5,1195,1197.5,1100,1179.5,1200,1250,1200,1200,1195,1250,1250,1250,1290,1275,1250,1250,1250,1250,1250,1250,1250,1250,1200,1200,1210,1200,1250,1250,1225,1200,1200,1200,1200,1200,1200,1250,1249,1249,1250,1250,1250,1250,1249,1250,1225,1200,1200,1225,1225,1290,1295,1295,1295,1295,1295,1250,1250,1295,1295,1295,1300,1299,1300,1325,1350,1307.5,1325,1347,1300,1300,1350,1350,1350,1350,1350,1300,1300,1350,1350,1350,1300,1350,1375,1395
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",25,,,,,,,,1100,1100,987.5,995,995,1095,1050,995,1000,1050,995,995,990,995,995,950,995,995,1000,1050,1000,995,1000,1000,1000,1000,1000,1000,1000,1050,1045,1000,1000,1000,995,950,1025,1025,1047,1047.5,1025,1000,1000,1025,1025,1000,1037.5,1050,1080,1075,1085,1097.5,1095,1100,1150,1100,1100,1095,1100,1087,1067.5,1070,1070,1075,1090,1085,1125,1115,1095,1125,1127.5,1121.5,1150,1095,1050,1095,1100,1150,1150
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",26,,,,,,,,,,,,,800,795,795,812.5,850,850,995,950,975,837.5,850,850,850,850,890,850,862.5,890,795,850,832.5,795,795,750,795,795,800,850,857.5,850,850,850,850,812.5,850,825,795,795,795,825,850,797.5,799,795,795,825,795,807.5,795,825,800,812.5,795,795,795,795,795,800,850,850,825,822.5,850,875,825,850,875,850,900,850,825,850,795,825
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.5,1395,1350,1550,1500,1550,1650,1600,1600,1600,1650,1650,1750,1750,1650,1625,1600,1600,1650,1650,1600,1650,1750,1700,1650,1687.5,1662.5,1650,1700,1725,1700,1695,1700,1637.5,1650,1600,1600,1650,1634,1700,1712.5,1670,1650,1795,1672.5,1550,1650,1500,1550,1600,1600,1600
"Alief","Houston","TX","Houston","Harris",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,855,875,900,875,900,877.5,900,875,865,812.5,825,830,852.5,794.5,830,800,830,945,1100,1125
"Bullard","Fresno","CA","Fresno","Fresno",29,,,,,,,,,,,,,,,,,,,,,,,,1195,1182.5,1197.5,1250,1195,1195,1195,1200,1212.5,1200,1200,1200,1200,1150,1195,1200,1250,1250,1250,1250,1295,1262.5,1250,1200,1197.5,1200,1200,1250,1295,1250,1295,1295,1295,1250,1295,1295,1350,1350,1325,1350,1295,1285,1350,1350,1300,1300,1350,1295,1250,1250,1295,1295,1337.5,1275,1297.5,1350,1400,1295,1362.5,1300,1395,1350,1400
"Northeast","El Paso","TX","El Paso","El Paso",30,,,,,,,,,,,,,,,1000,990,1025,1050,985,1010,975,975,995,995,1050,1095,985,1000,1100,1022.5,950,950,975,975,950,925,925,950,975,990,995,950,950,975,950,950,950,950,950,950,950,995,995,995,950,950,950,950,950,950,950,980,977.5,995,985,995,995,995,975,950,950,950,950,975,995,950,1050,950,995,950,975,950,977.5,950,950,985
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",31,,,,,,,,,,,,,,,,1125,1150,1195,1100,1097.5,1050,1050,1100,1150,1150,1150,1100,1100,1195,1150,1150,1098,1100,1112.5,1175,1150,1175,1195,1200,1195,1200,1200,1230,1200,1185,1195,1200,1195,1200,1200,1195,1225,1225,1200,1195,1200,1250,1200,1212.5,1250,1292.5,1275,1250,1262.5,1262.5,1262.5,1242.5,1295,1295,1250,1250,1250,1275,1300,1350,1295,1300,1295,1245,1297.5,1295,1300,1295,1295,1392.5,1425
"West San Jose","San Jose","CA","San Jose","Santa Clara",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,3200,3495,3496.5,3247.5,3245,3500,3497.5,3450,3500,3900,3750,3750,3500,3550,3612.5,3597.5,3495,3650,3622.5,3800,3750,3600,3750,3600,3750,3600,3500,3397.5,3195,3395,3462.5,3597.5
"White Haven-Coro Lake","Memphis","TN","Memphis","Shelby",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,795,750,750,750,750,750,775,775,785,810,795,800,825,795,795,795,795,795,803,825,800,795,795,795,775,775,750,795,795,795,795,795,750,795,795,795,795,750,795,797,822.5,825,825,795,825,775,762.5,750,850,825,800,850
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",34,,,,,,,,,,,,,,,,,,900,900,897.5,885,860,900,900,925,889,885,947.5,950,972.5,975,992.5,962.5,950,935,900,912.5,895,912,937.5,975,1032.5,995,950,995,1045,1025,1050,1095,1075,1075,1100,1097.5,1132.5,1097.5,1075,1000,1075,1112.5,1062.5,1095,1095,1150,1127,1135,1125,1095,1112.5,1150,1200,1150,1150,1200,1277.5,1262.5,1292.5,1195,1095,1200,1195,1230,1250,1200,1297.5,1250,1295
"Lower East Side","New York","NY","New York","New York",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3995,3772.5,3995,3995,3995,3995,3995,3995,3995,3995,3995,3969
"Northwest","El Paso","TX","El Paso","El Paso",36,,,,,,,,,,,,,,1600,1600,1600,1500,1462.5,1425,1400,1450,1372.5,1500,1500,1425,1500,1495,1400,1400,1400,1487.5,1450,1450,1450,1450,1485,1450,1450,1425,1450,1400,1395,1395,1300,1300,1325,1350,1300,1300,1295,1300,1400,1400,1400,1377.5,1380,1350,1345,1350,1350,1350,1350,1400,1400,1400,1400,1400,1350,1350,1350,1300,1325,1350,1325,1300,1400,1400,1425,1350,1350,1295,1300,1295,1300,1295,1295
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",37,,,,,,,,,,,,,1372.5,1395,1350,1350,1350,1295,1295,1250,1295,1295,1250,1250,1295,1325,1297.5,1250,1295,1295,1295,1285,1280,1295,1297.5,1295,1300,1325,1350,1350,1350,1350,1350,1350,1350,1350,1350,1325,1300,1300,1325,1397.5,1395,1350,1350,1350,1350,1350,1350,1350,1395,1395,1445,1445,1395,1475,1450,1450,1425,1400,1425,1400,1400,1448.5,1450,1450,1495,1475,1495,1450,1500,1450,1495,1499,1525,1505
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1765,1800,1962.5,1995,1925,1950,1895,1995,1975,1900,1950,1950,1875,2000,2200,2200,1900,2097.5,2000,2000,1910,1962.5,1950,1897.5,2000,1962.5,1850
